decode,Keller_Zebrafish_HisGFP,raster_reorder(tile_size=16)->bitswap1->lz4,41.97,26.99,11.93,0,8,1493908680
decode,Keller_Zebrafish_HisGFP,raster_reorder(tile_size=16)->bitswap1->lz4,45.29,28.11,11.55,0,8,1493908680
decode,Keller_Zebrafish_HisGFP,bitswap1->lz4,45.34,25.04,11.16,0,8,1493908680
decode,Keller_Zebrafish_HisGFP,rmestbkrd->bitswap1->lz4,38.08,25.44,11.01,0,8,1493908704
decode,Keller_Zebrafish_HisGFP,quantiser->hevc,57.14,44.67,11.28,0,8,1493908689
encode,Myers_HisGFP+BTub-GFP_12Oct2013_spec2_try1-1,raster_reorder(tile_size=4)->bitswap1->lz4,0.30,0.15,0.10,0,8,1493908666
encode,Myers_HisGFP+BTub-GFP_12Oct2013_spec2_try1-1,rmestbkrd->bitswap1->lz4,0.31,0.21,0.09,0,8,1493908674
encode,Myers_HisGFP+BTub-GFP_12Oct2013_spec2_try1-1,quantiser->lz4,0.24,0.09,0.10,0,8,1493908674
encode,Myers_HisGFP+BTub-GFP_12Oct2013_spec2_try1-1,lz4,0.25,0.09,0.09,0,8,1493908674
encode,Myers_HisGFP+BTub-GFP_12Oct2013_spec2_try1-1,zcurve_reorder(tile_size=16)->bitswap1->lz4,0.25,0.53,0.15,0,8,1493908674
encode,Myers_HisGFP+BTub-GFP_12Oct2013_spec2_try1-1,quantiser->h264,0.27,0.20,0.13,0,8,1493908674
encode,Myers_HisGFP+BTub-GFP_12Oct2013_spec2_try1-1,frame_shuffle->bitswap1->lz4,0.27,0.44,0.09,0,8,1493908674
encode,Myers_HisGFP+BTub-GFP_12Oct2013_spec2_try1-1,raster_reorder(tile_size=16)->bitswap1->lz4,0.21,0.12,0.09,0,8,1493908674
encode,Myers_HisGFP+BTub-GFP_12Oct2013_spec2_try1-1,bitswap1->lz4,0.23,0.13,0.09,0,8,1493908674
encode,Myers_HisGFP+BTub-GFP_12Oct2013_spec2_try1-1,zcurve_reorder(tile_size=4)->bitswap1->lz4,0.23,0.46,0.09,0,8,1493908674
encode,Myers_HisGFP+BTub-GFP_12Oct2013_spec2_try1-1,quantiser->hevc,0.77,1.81,0.15,0,8,1493908674
decode,Myers_HisGFP+BTub-GFP_12Oct2013_spec2_try1-1,quantiser->lz4,0.54,0.08,0.19,0,8,1493908721
