filename,sizeof_pixel,shape,n_elements,time_mus,final_bytes,id,comment
"TM2497_Droso_HisGFP.tif",2,108x1352x532,77680512,452705,70775333,5,"zcurve_reorder(tile_size=4)->bitswap1->lz4|8threads|1494414681"
"TM2497_Droso_HisGFP.tif",2,108x1352x532,77680512,462098,70775333,6,"zcurve_reorder(tile_size=4)->bitswap1->lz4|8threads|1494414681"
"TM2497_Droso_HisGFP.tif",2,108x1352x532,77680512,448569,70775333,7,"zcurve_reorder(tile_size=4)->bitswap1->lz4|8threads|1494414681"
"TM2497_Droso_HisGFP.tif",2,108x1352x532,77680512,447201,70775333,8,"zcurve_reorder(tile_size=4)->bitswap1->lz4|8threads|1494414681"
"TM2497_Droso_HisGFP.tif",2,108x1352x532,77680512,453944,70775333,9,"zcurve_reorder(tile_size=4)->bitswap1->lz4|8threads|1494414681"
"TM2497_Droso_HisGFP.tif",2,108x1352x532,77680512,501730,137061612,0,"lz4|8threads|1494414681"
"TM2497_Droso_HisGFP.tif",2,108x1352x532,77680512,500306,137061612,1,"lz4|8threads|1494414681"
"TM2497_Droso_HisGFP.tif",2,108x1352x532,77680512,501280,137061612,2,"lz4|8threads|1494414681"
"TM2497_Droso_HisGFP.tif",2,108x1352x532,77680512,500331,137061612,3,"lz4|8threads|1494414681"
"TM2497_Droso_HisGFP.tif",2,108x1352x532,77680512,513864,137061612,4,"lz4|8threads|1494414681"
"TM2497_Droso_HisGFP.tif",2,108x1352x532,77680512,505380,137061612,5,"lz4|8threads|1494414681"
"TM2497_Droso_HisGFP.tif",2,108x1352x532,77680512,507520,137061612,6,"lz4|8threads|1494414681"
"TM2497_Droso_HisGFP.tif",2,108x1352x532,77680512,506601,137061612,7,"lz4|8threads|1494414681"
"TM2497_Droso_HisGFP.tif",2,108x1352x532,77680512,502558,137061612,8,"lz4|8threads|1494414681"
"TM2497_Droso_HisGFP.tif",2,108x1352x532,77680512,505603,137061612,9,"lz4|8threads|1494414681"
"TM2497_Droso_HisGFP.tif",2,108x1352x532,77680512,673049,78249897,0,"quantiser->h264|8threads|1494414682"
"TM2497_Droso_HisGFP.tif",2,108x1352x532,77680512,642689,78249897,1,"quantiser->h264|8threads|1494414682"
"TM2497_Droso_HisGFP.tif",2,108x1352x532,77680512,652351,78249897,2,"quantiser->h264|8threads|1494414682"
"TM2497_Droso_HisGFP.tif",2,108x1352x532,77680512,659771,78249897,3,"quantiser->h264|8threads|1494414682"
"TM2497_Droso_HisGFP.tif",2,108x1352x532,77680512,664980,78249897,4,"quantiser->h264|8threads|1494414682"
"TM2497_Droso_HisGFP.tif",2,108x1352x532,77680512,648475,78249897,5,"quantiser->h264|8threads|1494414682"
"TM2497_Droso_HisGFP.tif",2,108x1352x532,77680512,661130,78249897,6,"quantiser->h264|8threads|1494414682"
"TM2497_Droso_HisGFP.tif",2,108x1352x532,77680512,649122,78249897,7,"quantiser->h264|8threads|1494414682"
"TM2497_Droso_HisGFP.tif",2,108x1352x532,77680512,647901,78249897,8,"quantiser->h264|8threads|1494414682"
"TM2497_Droso_HisGFP.tif",2,108x1352x532,77680512,647293,78249897,9,"quantiser->h264|8threads|1494414682"
"TM2497_Droso_HisGFP.tif",2,108x1352x532,77680512,785983,72441467,0,"frame_shuffle->bitswap1->lz4|8threads|1494414682"
"TM2497_Droso_HisGFP.tif",2,108x1352x532,77680512,776651,72441467,1,"frame_shuffle->bitswap1->lz4|8threads|1494414682"
"TM2497_Droso_HisGFP.tif",2,108x1352x532,77680512,715517,72441467,2,"frame_shuffle->bitswap1->lz4|8threads|1494414682"
"TM2497_Droso_HisGFP.tif",2,108x1352x532,77680512,700936,72441467,3,"frame_shuffle->bitswap1->lz4|8threads|1494414682"
"TM2497_Droso_HisGFP.tif",2,108x1352x532,77680512,714387,72441467,4,"frame_shuffle->bitswap1->lz4|8threads|1494414682"
"TM2497_Droso_HisGFP.tif",2,108x1352x532,77680512,708111,72441467,5,"frame_shuffle->bitswap1->lz4|8threads|1494414682"
"TM2497_Droso_HisGFP.tif",2,108x1352x532,77680512,736756,72441467,6,"frame_shuffle->bitswap1->lz4|8threads|1494414682"
"TM2497_Droso_HisGFP.tif",2,108x1352x532,77680512,701146,72441467,7,"frame_shuffle->bitswap1->lz4|8threads|1494414682"
"TM2497_Droso_HisGFP.tif",2,108x1352x532,77680512,700594,72441467,8,"frame_shuffle->bitswap1->lz4|8threads|1494414682"
"TM2497_Droso_HisGFP.tif",2,108x1352x532,77680512,710157,72441467,9,"frame_shuffle->bitswap1->lz4|8threads|1494414682"
"TM2497_Droso_HisGFP.tif",2,108x1352x532,77680512,395698,77985787,0,"quantiser->lz4|8threads|1494414683"
"TM2497_Droso_HisGFP.tif",2,108x1352x532,77680512,387863,77985787,1,"quantiser->lz4|8threads|1494414683"
"TM2497_Droso_HisGFP.tif",2,108x1352x532,77680512,388535,77985787,2,"quantiser->lz4|8threads|1494414683"
"TM2497_Droso_HisGFP.tif",2,108x1352x532,77680512,381320,77985787,3,"quantiser->lz4|8threads|1494414683"
"TM2497_Droso_HisGFP.tif",2,108x1352x532,77680512,381361,77985787,4,"quantiser->lz4|8threads|1494414683"
"TM2497_Droso_HisGFP.tif",2,108x1352x532,77680512,382081,77985787,5,"quantiser->lz4|8threads|1494414683"
"TM2497_Droso_HisGFP.tif",2,108x1352x532,77680512,385208,77985787,6,"quantiser->lz4|8threads|1494414683"
"TM2497_Droso_HisGFP.tif",2,108x1352x532,77680512,389727,77985787,7,"quantiser->lz4|8threads|1494414683"
"TM2497_Droso_HisGFP.tif",2,108x1352x532,77680512,398607,77985787,8,"quantiser->lz4|8threads|1494414683"
"TM2497_Droso_HisGFP.tif",2,108x1352x532,77680512,396644,77985787,9,"quantiser->lz4|8threads|1494414683"
"TM2497_Droso_HisGFP.tif",2,108x1352x532,77680512,2.68721e+06,35521305,0,"rmestbkrd->bitswap1->lz4|8threads|1494414705"
"TM2497_Droso_HisGFP.tif",2,108x1352x532,77680512,2.75321e+06,35521305,1,"rmestbkrd->bitswap1->lz4|8threads|1494414705"
"TM2497_Droso_HisGFP.tif",2,108x1352x532,77680512,2.75207e+06,35521305,2,"rmestbkrd->bitswap1->lz4|8threads|1494414705"
"TM2497_Droso_HisGFP.tif",2,108x1352x532,77680512,2.75687e+06,35521305,3,"rmestbkrd->bitswap1->lz4|8threads|1494414705"
"TM2497_Droso_HisGFP.tif",2,108x1352x532,77680512,2.74747e+06,35521305,4,"rmestbkrd->bitswap1->lz4|8threads|1494414705"
"TM2497_Droso_HisGFP.tif",2,108x1352x532,77680512,2.70993e+06,35521305,5,"rmestbkrd->bitswap1->lz4|8threads|1494414705"
"TM2497_Droso_HisGFP.tif",2,108x1352x532,77680512,2.65894e+06,35521305,6,"rmestbkrd->bitswap1->lz4|8threads|1494414705"
"TM2497_Droso_HisGFP.tif",2,108x1352x532,77680512,2.75724e+06,35521305,7,"rmestbkrd->bitswap1->lz4|8threads|1494414705"
"TM2497_Droso_HisGFP.tif",2,108x1352x532,77680512,2.76896e+06,35521305,8,"rmestbkrd->bitswap1->lz4|8threads|1494414705"
"TM2497_Droso_HisGFP.tif",2,108x1352x532,77680512,2.75941e+06,35521305,9,"rmestbkrd->bitswap1->lz4|8threads|1494414705"
"TM2497_Droso_HisGFP.tif",2,108x1352x532,77680512,3.77619e+06,70937613,0,"quantiser->hevc|8threads|1494414719"
"TM2497_Droso_HisGFP.tif",2,108x1352x532,77680512,3.96615e+06,73759684,1,"quantiser->hevc|8threads|1494414719"
"TM2497_Droso_HisGFP.tif",2,108x1352x532,77680512,4.11341e+06,73759684,2,"quantiser->hevc|8threads|1494414719"
"TM2497_Droso_HisGFP.tif",2,108x1352x532,77680512,3.90353e+06,73759684,3,"quantiser->hevc|8threads|1494414719"
"TM2497_Droso_HisGFP.tif",2,108x1352x532,77680512,4.18456e+06,73759684,4,"quantiser->hevc|8threads|1494414719"
"TM2497_Droso_HisGFP.tif",2,108x1352x532,77680512,4.03016e+06,73759684,5,"quantiser->hevc|8threads|1494414719"
"TM2497_Droso_HisGFP.tif",2,108x1352x532,77680512,3.80436e+06,73759684,6,"quantiser->hevc|8threads|1494414719"
"TM2497_Droso_HisGFP.tif",2,108x1352x532,77680512,3.84701e+06,73759684,7,"quantiser->hevc|8threads|1494414719"
"TM2497_Droso_HisGFP.tif",2,108x1352x532,77680512,3.89171e+06,73759684,8,"quantiser->hevc|8threads|1494414719"
"TM2497_Droso_HisGFP.tif",2,108x1352x532,77680512,3.93046e+06,73775376,9,"quantiser->hevc|8threads|1494414719"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,131390,61333118,0,"quantiser|8threads|1494414711"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,125361,61333118,1,"quantiser|8threads|1494414711"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,124234,61333118,2,"quantiser|8threads|1494414711"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,123545,61333118,3,"quantiser|8threads|1494414711"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,125341,61333118,4,"quantiser|8threads|1494414711"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,123686,61333118,5,"quantiser|8threads|1494414711"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,123678,61333118,6,"quantiser|8threads|1494414711"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,123661,61333118,7,"quantiser|8threads|1494414711"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,123635,61333118,8,"quantiser|8threads|1494414711"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,125796,61333118,9,"quantiser|8threads|1494414711"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,209536,61333146,0,"quantiser(weighting_function=power_3_1)|8threads|1494414711"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,213190,61333146,1,"quantiser(weighting_function=power_3_1)|8threads|1494414711"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,215471,61333146,2,"quantiser(weighting_function=power_3_1)|8threads|1494414711"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,215649,61333146,3,"quantiser(weighting_function=power_3_1)|8threads|1494414711"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,215706,61333146,4,"quantiser(weighting_function=power_3_1)|8threads|1494414711"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,214677,61333146,5,"quantiser(weighting_function=power_3_1)|8threads|1494414711"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,213448,61333146,6,"quantiser(weighting_function=power_3_1)|8threads|1494414711"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,213078,61333146,7,"quantiser(weighting_function=power_3_1)|8threads|1494414711"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,213040,61333146,8,"quantiser(weighting_function=power_3_1)|8threads|1494414711"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,213134,61333146,9,"quantiser(weighting_function=power_3_1)|8threads|1494414711"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,399445,56199556,0,"raster_reorder(tile_size=4)->bitswap1->lz4|8threads|1494414713"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,397919,56199556,1,"raster_reorder(tile_size=4)->bitswap1->lz4|8threads|1494414713"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,393408,56199556,2,"raster_reorder(tile_size=4)->bitswap1->lz4|8threads|1494414713"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,394110,56199556,3,"raster_reorder(tile_size=4)->bitswap1->lz4|8threads|1494414713"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,395156,56199556,4,"raster_reorder(tile_size=4)->bitswap1->lz4|8threads|1494414713"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,394833,56199556,5,"raster_reorder(tile_size=4)->bitswap1->lz4|8threads|1494414713"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,392308,56199556,6,"raster_reorder(tile_size=4)->bitswap1->lz4|8threads|1494414713"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,392306,56199556,7,"raster_reorder(tile_size=4)->bitswap1->lz4|8threads|1494414713"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,394654,56199556,8,"raster_reorder(tile_size=4)->bitswap1->lz4|8threads|1494414713"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,400941,56199556,9,"raster_reorder(tile_size=4)->bitswap1->lz4|8threads|1494414713"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,357577,109383275,0,"lz4|8threads|1494414714"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,356537,109383275,1,"lz4|8threads|1494414714"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,355979,109383275,2,"lz4|8threads|1494414714"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,356429,109383275,3,"lz4|8threads|1494414714"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,356844,109383275,4,"lz4|8threads|1494414714"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,355577,109383275,5,"lz4|8threads|1494414714"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,357814,109383275,6,"lz4|8threads|1494414714"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,345629,109383275,7,"lz4|8threads|1494414714"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,345296,109383275,8,"lz4|8threads|1494414714"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,346299,109383275,9,"lz4|8threads|1494414714"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,366503,58184152,0,"bitswap1->lz4|8threads|1494414715"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,369388,58184152,1,"bitswap1->lz4|8threads|1494414715"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,370625,58184152,2,"bitswap1->lz4|8threads|1494414715"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,364128,58184152,3,"bitswap1->lz4|8threads|1494414715"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,363368,58184152,4,"bitswap1->lz4|8threads|1494414715"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,363133,58184152,5,"bitswap1->lz4|8threads|1494414715"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,362912,58184152,6,"bitswap1->lz4|8threads|1494414715"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,362943,58184152,7,"bitswap1->lz4|8threads|1494414715"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,363142,58184152,8,"bitswap1->lz4|8threads|1494414715"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,369388,58184152,9,"bitswap1->lz4|8threads|1494414715"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,210600,61431243,0,"quantiser->lz4|8threads|1494414715"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,210782,61431243,1,"quantiser->lz4|8threads|1494414715"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,209268,61431243,2,"quantiser->lz4|8threads|1494414715"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,209002,61431243,3,"quantiser->lz4|8threads|1494414715"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,210249,61431243,4,"quantiser->lz4|8threads|1494414715"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,212316,61431243,5,"quantiser->lz4|8threads|1494414715"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,212034,61431243,6,"quantiser->lz4|8threads|1494414715"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,209396,61431243,7,"quantiser->lz4|8threads|1494414715"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,208996,61431243,8,"quantiser->lz4|8threads|1494414715"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,210272,61431243,9,"quantiser->lz4|8threads|1494414715"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,367387,56744199,0,"zcurve_reorder(tile_size=4)->bitswap1->lz4|8threads|1494414716"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,364639,56744199,1,"zcurve_reorder(tile_size=4)->bitswap1->lz4|8threads|1494414716"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,367782,56744199,2,"zcurve_reorder(tile_size=4)->bitswap1->lz4|8threads|1494414716"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,367558,56744199,3,"zcurve_reorder(tile_size=4)->bitswap1->lz4|8threads|1494414716"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,366139,56744199,4,"zcurve_reorder(tile_size=4)->bitswap1->lz4|8threads|1494414716"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,365650,56744199,5,"zcurve_reorder(tile_size=4)->bitswap1->lz4|8threads|1494414716"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,361900,56744199,6,"zcurve_reorder(tile_size=4)->bitswap1->lz4|8threads|1494414716"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,365231,56744199,7,"zcurve_reorder(tile_size=4)->bitswap1->lz4|8threads|1494414716"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,372955,56744199,8,"zcurve_reorder(tile_size=4)->bitswap1->lz4|8threads|1494414716"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,366488,56744199,9,"zcurve_reorder(tile_size=4)->bitswap1->lz4|8threads|1494414716"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,508312,57831038,0,"quantiser->h264|8threads|1494414718"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,502964,57831038,1,"quantiser->h264|8threads|1494414718"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,508013,57831038,2,"quantiser->h264|8threads|1494414718"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,503723,57831038,3,"quantiser->h264|8threads|1494414718"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,497594,57831038,4,"quantiser->h264|8threads|1494414718"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,499347,57831038,5,"quantiser->h264|8threads|1494414718"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,500170,57831038,6,"quantiser->h264|8threads|1494414718"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,498092,57831038,7,"quantiser->h264|8threads|1494414718"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,498528,57831038,8,"quantiser->h264|8threads|1494414718"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,499050,57831038,9,"quantiser->h264|8threads|1494414718"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,392592,56199556,0,"raster_reorder(tile_size=4)->bitswap1->lz4|8threads|1494414718"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,392377,56199556,1,"raster_reorder(tile_size=4)->bitswap1->lz4|8threads|1494414718"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,390982,56199556,2,"raster_reorder(tile_size=4)->bitswap1->lz4|8threads|1494414718"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,393998,56199556,3,"raster_reorder(tile_size=4)->bitswap1->lz4|8threads|1494414718"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,393786,56199556,4,"raster_reorder(tile_size=4)->bitswap1->lz4|8threads|1494414718"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,392123,56199556,5,"raster_reorder(tile_size=4)->bitswap1->lz4|8threads|1494414718"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,388085,56199556,6,"raster_reorder(tile_size=4)->bitswap1->lz4|8threads|1494414718"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,386536,56199556,7,"raster_reorder(tile_size=4)->bitswap1->lz4|8threads|1494414718"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,387851,56199556,8,"raster_reorder(tile_size=4)->bitswap1->lz4|8threads|1494414718"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,388052,56199556,9,"raster_reorder(tile_size=4)->bitswap1->lz4|8threads|1494414718"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,496183,56744199,0,"zcurve_reorder(tile_size=4)->bitswap1->lz4|8threads|1494414718"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,522423,56744199,1,"zcurve_reorder(tile_size=4)->bitswap1->lz4|8threads|1494414718"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,517444,56744199,2,"zcurve_reorder(tile_size=4)->bitswap1->lz4|8threads|1494414718"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,726193,56744199,3,"zcurve_reorder(tile_size=4)->bitswap1->lz4|8threads|1494414718"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,573249,56744199,4,"zcurve_reorder(tile_size=4)->bitswap1->lz4|8threads|1494414718"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,528233,56744199,5,"zcurve_reorder(tile_size=4)->bitswap1->lz4|8threads|1494414718"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,501004,56744199,6,"zcurve_reorder(tile_size=4)->bitswap1->lz4|8threads|1494414718"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,498736,56744199,7,"zcurve_reorder(tile_size=4)->bitswap1->lz4|8threads|1494414718"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,493747,56744199,8,"zcurve_reorder(tile_size=4)->bitswap1->lz4|8threads|1494414718"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,520414,56744199,9,"zcurve_reorder(tile_size=4)->bitswap1->lz4|8threads|1494414718"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,557994,58185534,0,"frame_shuffle->bitswap1->lz4|8threads|1494414719"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,551585,58185534,1,"frame_shuffle->bitswap1->lz4|8threads|1494414719"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,553236,58185534,2,"frame_shuffle->bitswap1->lz4|8threads|1494414719"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,554461,58185534,3,"frame_shuffle->bitswap1->lz4|8threads|1494414719"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,551708,58185534,4,"frame_shuffle->bitswap1->lz4|8threads|1494414719"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,550692,58185534,5,"frame_shuffle->bitswap1->lz4|8threads|1494414719"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,549494,58185534,6,"frame_shuffle->bitswap1->lz4|8threads|1494414719"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,551725,58185534,7,"frame_shuffle->bitswap1->lz4|8threads|1494414719"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,550629,58185534,8,"frame_shuffle->bitswap1->lz4|8threads|1494414719"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,551446,58185534,9,"frame_shuffle->bitswap1->lz4|8threads|1494414719"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,2.30971e+06,30481578,0,"rmestbkrd->bitswap1->lz4|8threads|1494414732"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,2.28815e+06,30481578,1,"rmestbkrd->bitswap1->lz4|8threads|1494414732"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,2.28454e+06,30481578,2,"rmestbkrd->bitswap1->lz4|8threads|1494414732"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,2.29129e+06,30481578,3,"rmestbkrd->bitswap1->lz4|8threads|1494414732"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,2.28225e+06,30481578,4,"rmestbkrd->bitswap1->lz4|8threads|1494414732"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,2.28563e+06,30481578,5,"rmestbkrd->bitswap1->lz4|8threads|1494414732"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,2.29861e+06,30481578,6,"rmestbkrd->bitswap1->lz4|8threads|1494414732"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,2.29973e+06,30481578,7,"rmestbkrd->bitswap1->lz4|8threads|1494414732"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,2.31103e+06,30481578,8,"rmestbkrd->bitswap1->lz4|8threads|1494414732"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,2.30996e+06,30481578,9,"rmestbkrd->bitswap1->lz4|8threads|1494414732"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,3.04364e+06,52510372,0,"quantiser->hevc|8threads|1494414740"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,3.27231e+06,55029141,1,"quantiser->hevc|8threads|1494414740"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,2.90205e+06,55029141,2,"quantiser->hevc|8threads|1494414740"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,3.16724e+06,55029141,3,"quantiser->hevc|8threads|1494414740"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,3.19179e+06,55029141,4,"quantiser->hevc|8threads|1494414740"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,3.22649e+06,55029141,5,"quantiser->hevc|8threads|1494414740"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,3.29041e+06,55029141,6,"quantiser->hevc|8threads|1494414740"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,3.16319e+06,55029141,7,"quantiser->hevc|8threads|1494414740"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,3.24397e+06,55029141,8,"quantiser->hevc|8threads|1494414740"
"TM0829_Droso_PanNeural.tif",2,99x1280x484,61332480,3.24149e+06,55054952,9,"quantiser->hevc|8threads|1494414740"
"Zebrafish_HisGFP.tif",2,253x1800x1840,837936000,1.9131e+06,837936670,0,"quantiser(weighting_function=power_3_1)|8threads|1494414678"
"Zebrafish_HisGFP.tif",2,253x1800x1840,837936000,1.79645e+06,837936670,1,"quantiser(weighting_function=power_3_1)|8threads|1494414678"
"Zebrafish_HisGFP.tif",2,253x1800x1840,837936000,1.7996e+06,837936670,2,"quantiser(weighting_function=power_3_1)|8threads|1494414678"
"Zebrafish_HisGFP.tif",2,253x1800x1840,837936000,1.81213e+06,837936670,3,"quantiser(weighting_function=power_3_1)|8threads|1494414678"
"Zebrafish_HisGFP.tif",2,253x1800x1840,837936000,1.7923e+06,837936670,4,"quantiser(weighting_function=power_3_1)|8threads|1494414678"
"Zebrafish_HisGFP.tif",2,253x1800x1840,837936000,1.78614e+06,837936670,5,"quantiser(weighting_function=power_3_1)|8threads|1494414678"
"Zebrafish_HisGFP.tif",2,253x1800x1840,837936000,1.80087e+06,837936670,6,"quantiser(weighting_function=power_3_1)|8threads|1494414678"
"Zebrafish_HisGFP.tif",2,253x1800x1840,837936000,1.81154e+06,837936670,7,"quantiser(weighting_function=power_3_1)|8threads|1494414678"
"Zebrafish_HisGFP.tif",2,253x1800x1840,837936000,1.79887e+06,837936670,8,"quantiser(weighting_function=power_3_1)|8threads|1494414678"
"Zebrafish_HisGFP.tif",2,253x1800x1840,837936000,1.81923e+06,837936670,9,"quantiser(weighting_function=power_3_1)|8threads|1494414678"
